-96.7785,35.5258,2011,11,6,3,9,8,14,13,0
-96.8549,35.4831,2011,11,6,3.3,8.6,9,22,4,0
-96.8675,35.4731,2011,11,6,3.7,5,9,39,57,0
-96.8463,35.4873,2011,11,6,3.1,8,9,44,58,0
-96.8483,35.483,2011,11,6,2.8,7.4,10,40,47,0
-96.7812,35.5207,2011,11,6,3.6,5,10,52,35,0
-96.7608,35.537,2011,11,6,2.7,8,10,58,13,0
-96.8477,35.4915,2011,11,6,3,8.8,11,3,52,0
-96.718,35.384,2011,11,6,2.9,5.033,11,16,17.635,0
-96.8439,35.4845,2011,11,6,2.9,8,11,16,20,0
-96.7587,35.5284,2011,11,6,2.7,6.001,11,20,1,0
-96.8718,35.4743,2011,11,6,2.8,8,11,20,22,0
-96.7838,35.5106,2011,11,6,2.5,8,12,0,56,0
-96.824,35.4939,2011,11,6,2.5,8,13,1,22,0
-96.8678,35.4704,2011,11,6,2.7,5.1,13,14,43,0
-96.8836,35.4601,2011,11,6,2.5,1.797,13,31,48.178,0
-96.8764,35.4711,2011,11,6,2.9,8,13,37,35,0
-96.7998,35.5089,2011,11,6,2.5,8,14,13,58,0
-96.7994,35.5106,2011,11,6,2.8,8,14,34,2,0
-96.8564,35.4784,2011,11,6,3.7,5,15,7,6,0
-96.7698,35.5231,2011,11,6,2.6,5.3,15,51,23,0
-96.7557,35.5333,2011,11,6,2.5,9.17,16,19,24,0
-96.7815,35.5181,2011,11,6,2.9,6.83,16,26,56,0
-96.8363,35.4913,2011,11,6,3.4,9.28,17,52,34,0
-96.7647,35.5344,2011,11,6,2.7,4.514,18,26,23,0
-96.8827,35.464,2011,11,6,3.1,7.08,18,26,56,0
-96.7833,35.5171,2011,11,6,2.6,2.567,19,31,18,0
-96.8213,35.5004,2011,11,6,2.6,7.73,19,31,38,0
-96.8132,35.5023,2011,11,6,2.5,5.67,19,37,5,0
-96.8095,35.5065,2011,11,6,3.2,1.24,22,19,18,0
-96.7769,35.5194,2011,11,6,2.9,5.72,22,19,33,0
-96.7711,35.5227,2011,11,6,2.7,5.36,23,56,50,0
-96.8172,35.4977,2011,11,7,3.2,6.29,0,3,50,0
-96.8626,35.4769,2011,11,7,2.5,4.03,0,10,28,0
-96.788,35.5204,2011,11,7,3.2,9.32,1,17,13,0
-96.8008,35.5144,2011,11,7,3.2,6.33,1,26,30,0
-96.809,35.4994,2011,11,7,2.7,5.68,2,46,38,0
-96.7641,35.5314,2011,11,7,2.6,9.473,2,54,4,0
-96.8262,35.4896,2011,11,7,2.6,5.07,4,35,19,0
-96.8102,35.4998,2011,11,7,2.6,6.22,4,50,4,0
-96.7483,35.551,2011,11,7,2.7,5.19,5,46,57,0
-96.8798,35.4649,2011,11,7,3.2,7.81,8,0,58,0
-96.7991,35.5094,2011,11,7,3.1,6,8,12,35,0
-96.7819,35.5195,2011,11,7,2.8,7.24,8,19,54,0
-96.8001,35.5183,2011,11,7,2.7,6.62,9,32,53,0
-96.85,35.4815,2011,11,7,2.5,6.06,11,17,54,0
